,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole
906,37.0,No,Travel_Frequently,Sales,4,4,Marketing,3,Male,2,3,Sales Executive,4,Married,2794.0,7,No,11,4.0,1,1,3.0,2,5.0,11
907,44.0,No,Travel_Frequently,Research & Development,2,4,Medical,3,Male,2,1,Research Scientist,1,Single,3161.0,1,No,11,4.0,3,0,0.0,3,1.0,5
908,52.0,No,Travel_Rarely,Research & Development,17,3,Technical Degree,3,Male,3,3,Manufacturing Director,3,Married,8564.0,8,No,11,4.0,3,1,2.0,3,0.0,7
909,37.0,No,Travel_Rarely,Sales,11,2,Technical Degree,2,Female,3,3,Sales Executive,4,Married,2782.0,0,No,14,3.0,3,1,3.0,3,5.0,7
910,39.0,Yes,Travel_Frequently,Research & Development,8,4,Life Sciences,1,Male,1,3,Manufacturing Director,4,Single,4127.0,2,No,15,3.0,4,0,3.0,3,2.0,2
911,50.0,No,Travel_Rarely,Research & Development,24,4,Life Sciences,1,Male,3,2,Laboratory Technician,4,Married,2683.0,1,No,15,3.0,4,2,2.0,3,3.0,8
912,35.0,No,Travel_Frequently,Research & Development,25,4,Life Sciences,3,Female,3,1,Laboratory Technician,1,Married,4614.0,1,No,14,3.0,4,1,0.0,2,4.0,6
913,58.0,No,Travel_Frequently,Sales,3,3,Marketing,4,Male,3,2,Sales Executive,1,Married,15787.0,2,No,14,3.0,4,1,2.0,3,2.0,2
914,55.0,No,Travel_Rarely,Research & Development,11,3,Technical Degree,4,Male,3,2,Laboratory Technician,3,Married,19859.0,1,No,11,3.0,1,1,2.0,4,5.0,9
915,34.0,No,Travel_Rarely,Research & Development,6,4,Life Sciences,3,Female,1,1,Laboratory Technician,3,Divorced,2311.0,1,No,14,3.0,3,1,3.0,3,3.0,7
916,40.0,No,Travel_Rarely,Research & Development,2,4,Other,4,Female,3,2,Research Scientist,2,Married,7510.0,4,Yes,22,4.0,4,1,2.0,3,4.0,0
917,55.0,No,Travel_Rarely,Research & Development,5,2,Life Sciences,4,Male,2,2,Research Scientist,2,Married,6538.0,3,No,12,4.0,1,1,0.0,3,5.0,1
918,47.0,No,Non-Travel,Sales,9,2,Marketing,2,Male,2,2,Sales Executive,2,Married,2406.0,1,No,14,3.0,1,2,3.0,3,1.0,2
919,60.0,No,Travel_Rarely,Research & Development,1,2,Medical,1,Male,2,1,Laboratory Technician,1,Married,4025.0,1,No,16,3.0,1,2,2.0,3,4.0,3
920,34.0,No,Travel_Rarely,Research & Development,5,2,Life Sciences,2,Male,3,1,Research Scientist,4,Single,4325.0,1,No,15,3.0,4,0,2.0,3,5.0,0
921,58.0,No,Travel_Rarely,Sales,14,2,Life Sciences,3,Male,3,2,Sales Executive,4,Married,13872.0,4,No,11,3.0,3,1,1.0,2,37.0,7
922,28.0,No,Travel_Rarely,Research & Development,20,4,Medical,4,Male,3,1,Research Scientist,3,Married,3196.0,4,No,17,3.0,1,2,2.0,2,6.0,0
923,31.0,No,Non-Travel,Research & Development,1,3,Life Sciences,4,Male,4,2,Healthcare Representative,3,Single,6146.0,8,Yes,12,3.0,4,0,2.0,4,7.0,2
924,55.0,No,Travel_Rarely,Research & Development,2,4,Medical,1,Male,4,2,Research Scientist,4,Single,19586.0,7,No,16,3.0,3,0,3.0,2,36.0,7
925,54.0,Yes,Travel_Rarely,Human Resources,22,1,Human Resources,4,Female,1,1,Human Resources,3,Married,10739.0,1,No,11,3.0,3,1,2.0,3,10.0,0
926,30.0,No,Non-Travel,Sales,7,5,Marketing,4,Male,3,2,Sales Executive,4,Married,2097.0,4,No,12,3.0,3,1,3.0,2,5.0,3
927,38.0,No,Travel_Rarely,Sales,10,3,Marketing,4,Male,2,2,Sales Executive,4,Married,5745.0,1,Yes,11,3.0,4,0,2.0,3,2.0,2
928,30.0,Yes,Travel_Frequently,Research & Development,12,1,Life Sciences,3,Female,3,1,Laboratory Technician,4,Married,6696.0,1,Yes,11,3.0,4,0,5.0,2,6.0,1
929,40.0,Yes,Travel_Frequently,Research & Development,2,3,Life Sciences,1,Female,2,1,Laboratory Technician,1,Single,6323.0,2,Yes,23,3.0,2,0,5.0,4,10.0,0
930,31.0,No,Travel_Rarely,Research & Development,8,4,Other,3,Male,3,2,Healthcare Representative,3,Divorced,8346.0,4,Yes,14,3.0,4,0,3.0,3,5.0,2
931,48.0,No,Travel_Rarely,Research & Development,13,4,Life Sciences,3,Female,3,2,Healthcare Representative,2,Single,4051.0,6,No,14,3.0,4,0,2.0,3,9.0,7
932,31.0,No,Travel_Rarely,Sales,1,4,Life Sciences,4,Male,4,4,Manager,1,Single,2695.0,1,No,15,3.0,2,0,2.0,1,2.0,0
933,37.0,No,Travel_Rarely,Research & Development,8,4,Life Sciences,4,Male,2,2,Research Scientist,1,Divorced,6812.0,8,Yes,23,3.0,1,3,5.0,3,26.0,13
934,35.0,No,Travel_Rarely,Sales,2,2,Medical,1,Male,4,2,Sales Executive,3,Single,10496.0,0,No,14,3.0,2,0,2.0,2,10.0,7
935,32.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,2,2,Manufacturing Director,4,Married,5470.0,1,No,13,4.0,2,1,4.0,2,9.0,8
936,49.0,No,Non-Travel,Research & Development,28,1,Medical,4,Male,4,1,Laboratory Technician,3,Married,6804.0,1,Yes,11,3.0,3,3,0.0,3,7.0,8
937,55.0,No,Travel_Rarely,Research & Development,13,2,Medical,4,Female,4,2,Manufacturing Director,1,Divorced,3936.0,1,No,11,3.0,3,2,2.0,3,8.0,2
938,36.0,Yes,Travel_Rarely,Research & Development,2,1,Life Sciences,4,Male,2,1,Laboratory Technician,4,Divorced,10325.0,9,Yes,14,3.0,4,1,3.0,2,16.0,0
939,44.0,No,Non-Travel,Research & Development,7,4,Life Sciences,2,Male,3,3,Healthcare Representative,2,Single,3708.0,7,No,19,3.0,4,0,5.0,3,5.0,6
940,31.0,No,Travel_Frequently,Research & Development,28,2,Technical Degree,4,Male,2,4,Research Director,2,Single,4668.0,1,No,11,3.0,3,0,2.0,3,8.0,6
941,30.0,No,Travel_Rarely,Research & Development,14,3,Life Sciences,4,Male,3,1,Laboratory Technician,1,Divorced,2862.0,1,No,12,3.0,3,1,2.0,2,10.0,7
942,31.0,No,Travel_Rarely,Sales,11,4,Marketing,2,Male,2,2,Sales Executive,4,Married,5460.0,4,No,13,4.0,1,1,4.0,2,7.0,3
943,38.0,No,Travel_Rarely,Sales,17,3,Life Sciences,4,Female,3,4,Manager,3,Single,4028.0,1,No,11,3.0,4,0,2.0,3,7.0,8
944,31.0,No,Travel_Rarely,Sales,1,3,Technical Degree,4,Male,2,3,Sales Executive,3,Married,2956.0,1,Yes,14,3.0,4,0,4.0,3,1.0,9
945,29.0,No,Travel_Frequently,Research & Development,8,4,Life Sciences,3,Male,3,2,Manufacturing Director,4,Single,2439.0,1,No,23,4.0,4,0,3.0,3,1.0,7
946,28.0,Yes,Travel_Rarely,Research & Development,17,3,Technical Degree,3,Male,2,1,Laboratory Technician,4,Divorced,3491.0,5,No,12,3.0,1,1,2.0,2,0.0,1
947,37.0,No,Travel_Frequently,Research & Development,8,4,Life Sciences,4,Male,4,1,Research Scientist,1,Married,2326.0,6,No,19,3.0,2,1,3.0,3,4.0,8
948,35.0,No,Travel_Rarely,Research & Development,9,4,Life Sciences,2,Female,3,1,Laboratory Technician,3,Single,2506.0,4,No,12,3.0,3,0,0.0,3,2.0,2
949,21.0,Yes,Travel_Rarely,Research & Development,16,4,Life Sciences,3,Male,4,1,Laboratory Technician,1,Single,3423.0,1,No,16,3.0,3,0,3.0,3,1.0,13
950,47.0,No,Travel_Rarely,Sales,4,4,Marketing,2,Female,3,2,Sales Executive,1,Single,10333.0,7,No,13,3.0,4,0,4.0,4,22.0,4
951,29.0,No,Travel_Rarely,Research & Development,10,2,Life Sciences,4,Male,4,1,Research Scientist,4,Single,2936.0,3,No,17,3.0,1,0,3.0,3,2.0,0
952,42.0,No,Non-Travel,Research & Development,9,2,Other,4,Female,2,5,Manager,4,Single,5265.0,8,No,22,3.0,4,0,5.0,3,5.0,0
953,30.0,No,Travel_Rarely,Research & Development,5,1,Medical,3,Male,3,1,Research Scientist,4,Single,9714.0,1,No,18,3.0,3,0,4.0,3,10.0,2
954,24.0,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1,Male,3,1,Research Scientist,3,Single,2296.0,1,No,14,3.0,3,0,3.0,2,1.0,4
955,37.0,No,Travel_Rarely,Research & Development,1,4,Medical,4,Male,3,1,Laboratory Technician,4,Divorced,2058.0,3,No,14,3.0,4,2,1.0,3,6.0,3
956,31.0,No,Travel_Rarely,Research & Development,13,2,Other,4,Female,2,2,Laboratory Technician,2,Married,16422.0,4,Yes,13,3.0,1,1,3.0,3,3.0,3
957,36.0,No,Travel_Rarely,Research & Development,7,3,Life Sciences,2,Male,3,3,Research Scientist,1,Divorced,4485.0,2,No,17,3.0,3,1,3.0,3,8.0,0
958,47.0,Yes,Travel_Rarely,Sales,18,4,Marketing,4,Female,3,2,Sales Executive,3,Married,4591.0,0,Yes,18,3.0,3,1,4.0,2,5.0,2
959,30.0,No,Travel_Rarely,Sales,2,4,Other,4,Male,3,2,Sales Executive,1,Single,5154.0,7,No,13,3.0,4,0,3.0,3,8.0,2
960,32.0,No,Travel_Rarely,Research & Development,3,3,Life Sciences,4,Male,3,4,Research Director,4,Married,6384.0,3,No,14,3.0,1,0,2.0,3,7.0,9
961,43.0,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Male,3,3,Healthcare Representative,2,Divorced,4554.0,1,No,12,3.0,1,3,3.0,3,1.0,8
962,37.0,Yes,Travel_Rarely,Sales,2,3,Marketing,1,Male,1,5,Manager,2,Single,4285.0,2,Yes,16,3.0,1,0,2.0,3,10.0,10
963,27.0,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Female,3,1,Research Scientist,3,Married,2863.0,6,No,13,3.0,1,1,2.0,2,1.0,2
964,44.0,No,Travel_Rarely,Sales,4,2,Medical,3,Male,2,2,Sales Executive,2,Divorced,16328.0,1,Yes,12,3.0,2,3,1.0,2,20.0,8
965,39.0,No,Travel_Rarely,Research & Development,2,1,Technical Degree,1,Female,3,1,Research Scientist,4,Single,8376.0,1,Yes,13,3.0,3,0,3.0,3,2.0,3
966,36.0,No,Travel_Rarely,Research & Development,7,2,Life Sciences,3,Male,2,1,Laboratory Technician,4,Married,5507.0,1,No,18,3.0,4,1,1.0,2,4.0,0
967,43.0,No,Travel_Frequently,Research & Development,26,4,Life Sciences,1,Male,3,2,Healthcare Representative,3,Married,16959.0,6,No,14,3.0,2,2,3.0,2,25.0,2
968,43.0,No,Travel_Frequently,Research & Development,1,4,Medical,1,Male,4,4,Manager,4,Single,5332.0,2,No,22,3.0,3,0,3.0,2,5.0,4
969,50.0,No,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Male,2,3,Manufacturing Director,3,Married,15972.0,1,No,13,4.0,4,2,1.0,3,5.0,15
970,37.0,No,Travel_Rarely,Sales,8,3,Marketing,3,Female,3,2,Sales Executive,2,Married,4107.0,5,No,21,3.0,3,1,3.0,3,20.0,4
971,50.0,No,Travel_Frequently,Research & Development,23,3,Life Sciences,4,Male,3,1,Research Scientist,4,Single,11245.0,9,No,16,3.0,4,0,3.0,3,30.0,2
972,29.0,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,Male,2,2,Laboratory Technician,4,Married,4400.0,0,No,12,3.0,1,1,2.0,3,3.0,2
973,29.0,No,Travel_Rarely,Sales,21,4,Life Sciences,1,Female,1,2,Sales Executive,3,Married,5561.0,6,No,19,3.0,3,1,5.0,3,6.0,2
974,32.0,No,Travel_Rarely,Research & Development,20,3,Life Sciences,4,Female,3,1,Research Scientist,2,Single,5175.0,1,No,13,3.0,3,0,0.0,2,5.0,2
975,45.0,No,Travel_Rarely,Sales,19,3,Life Sciences,4,Female,1,3,Sales Executive,3,Married,3673.0,3,No,13,4.0,3,1,2.0,1,5.0,3
976,46.0,Yes,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,3,1,Laboratory Technician,3,Married,8926.0,1,Yes,16,4.0,4,1,2.0,3,9.0,3
977,38.0,No,Travel_Rarely,Research & Development,1,2,Technical Degree,3,Male,2,4,Healthcare Representative,3,Single,6553.0,7,Yes,12,3.0,4,0,3.0,3,1.0,1
978,26.0,Yes,Travel_Rarely,Research & Development,20,3,Life Sciences,1,Male,3,3,Healthcare Representative,3,Married,2305.0,3,No,12,3.0,1,0,3.0,3,3.0,0
979,37.0,No,Travel_Rarely,Research & Development,3,4,Other,4,Male,3,5,Manager,4,Married,3407.0,4,Yes,12,3.0,1,1,2.0,4,1.0,2
980,32.0,Yes,Travel_Rarely,Sales,16,3,Marketing,1,Female,3,2,Sales Executive,1,Single,6162.0,5,No,15,3.0,3,0,3.0,3,14.0,2
981,33.0,No,Travel_Rarely,Human Resources,2,4,Human Resources,3,Male,2,5,Manager,4,Married,8380.0,9,No,21,3.0,4,1,3.0,3,9.0,2
982,43.0,No,Travel_Frequently,Sales,14,3,Life Sciences,3,Female,3,2,Sales Executive,2,Married,2455.0,0,No,11,3.0,4,1,5.0,3,8.0,8
983,24.0,No,Travel_Rarely,Research & Development,29,4,Medical,4,Male,3,1,Laboratory Technician,3,Single,2293.0,9,No,12,3.0,2,0,1.0,3,2.0,7
984,25.0,No,Travel_Rarely,Sales,2,4,Life Sciences,1,Male,2,4,Manager,4,Married,8639.0,2,No,16,3.0,3,0,3.0,3,2.0,8
985,32.0,No,Travel_Rarely,Sales,28,3,Medical,4,Male,4,4,Sales Executive,4,Married,9679.0,3,Yes,18,4.0,3,1,1.0,3,1.0,11
986,30.0,No,Travel_Rarely,Research & Development,1,4,Medical,1,Female,3,3,Research Director,4,Divorced,6118.0,2,Yes,18,3.0,1,2,2.0,3,10.0,2
987,55.0,No,Non-Travel,Research & Development,16,4,Medical,1,Male,2,2,Laboratory Technician,3,Single,13577.0,6,No,14,3.0,4,0,3.0,3,33.0,0
988,25.0,No,Travel_Frequently,Sales,7,3,Marketing,1,Male,4,2,Sales Executive,1,Married,1118.0,2,No,16,3.0,4,1,4.0,2,1.0,7
989,36.0,Yes,Travel_Rarely,Sales,13,3,Technical Degree,1,Male,3,2,Sales Executive,2,Single,6842.0,5,No,11,4.0,1,0,3.0,1,5.0,3
990,35.0,No,Travel_Frequently,Sales,8,2,Technical Degree,2,Female,4,2,Sales Executive,3,Married,2022.0,1,No,21,3.0,3,2,3.0,3,10.0,8
991,32.0,No,Travel_Rarely,Research & Development,26,2,Medical,3,Male,2,2,Research Scientist,4,Married,6735.0,3,Yes,13,3.0,4,1,2.0,1,0.0,1
992,50.0,Yes,Non-Travel,Research & Development,6,1,Medical,2,Female,3,1,Research Scientist,1,Single,6347.0,2,No,11,3.0,3,0,3.0,3,18.0,2
993,30.0,No,Travel_Rarely,Sales,3,1,Marketing,1,Female,3,4,Manager,3,Married,11416.0,3,No,12,3.0,4,1,4.0,3,8.0,9
994,39.0,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,Male,3,2,Research Scientist,4,Married,9613.0,1,Yes,12,3.0,4,1,5.0,2,18.0,4
995,46.0,Yes,Travel_Frequently,Sales,28,3,Marketing,4,Male,2,3,Sales Executive,1,Divorced,5772.0,4,Yes,13,4.0,2,1,4.0,3,9.0,2
996,50.0,No,Travel_Frequently,Research & Development,9,3,Life Sciences,4,Male,3,3,Healthcare Representative,4,Divorced,6796.0,0,No,11,3.0,4,1,2.0,2,4.0,7
997,24.0,No,Travel_Rarely,Sales,21,4,Life Sciences,1,Male,2,2,Sales Executive,4,Married,3907.0,3,Yes,12,3.0,4,2,3.0,4,6.0,4
998,43.0,Yes,Travel_Rarely,Research & Development,17,3,Technical Degree,3,Female,2,1,Research Scientist,3,Married,9985.0,9,Yes,16,3.0,4,1,1.0,3,1.0,0
999,22.0,No,Travel_Rarely,Sales,23,2,Life Sciences,4,Male,3,3,Sales Executive,3,Single,2323.0,3,Yes,16,4.0,4,0,6.0,3,2.0,0
1000,28.0,Yes,Travel_Rarely,Sales,2,3,Medical,3,Female,2,1,Sales Representative,3,Single,10552.0,1,No,13,3.0,4,0,3.0,2,1.0,2
1001,40.0,No,Travel_Rarely,Research & Development,3,3,Medical,3,Female,2,1,Research Scientist,3,Divorced,2109.0,1,Yes,15,3.0,4,1,2.0,2,20.0,1
1002,30.0,No,Travel_Rarely,Research & Development,7,4,Medical,1,Male,3,1,Research Scientist,4,Single,5126.0,1,No,13,3.0,3,0,1.0,1,10.0,0
1003,32.0,No,Travel_Rarely,Research & Development,4,4,Life Sciences,3,Male,3,2,Research Scientist,3,Single,5396.0,1,Yes,11,3.0,2,0,2.0,3,10.0,6
1004,39.0,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,3,3,Laboratory Technician,1,Divorced,2377.0,1,No,18,4.0,1,1,3.0,3,4.0,9
1005,46.0,No,Travel_Rarely,Sales,10,3,Marketing,2,Male,2,2,Sales Executive,4,Single,4554.0,3,No,14,3.0,3,0,2.0,2,3.0,7
1006,32.0,No,Non-Travel,Research & Development,1,2,Life Sciences,1,Male,3,1,Research Scientist,1,Married,4707.0,2,No,22,3.0,4,1,2.0,4,4.0,2
1007,36.0,No,Travel_Rarely,Research & Development,27,3,Medical,3,Male,3,2,Healthcare Representative,3,Married,5810.0,6,No,13,3.0,2,2,2.0,2,10.0,7
1008,36.0,No,Travel_Frequently,Sales,9,1,Life Sciences,4,Male,3,1,Sales Representative,1,Single,6499.0,1,No,11,3.0,1,0,3.0,3,6.0,2
1009,31.0,Yes,Travel_Frequently,Research & Development,8,1,Medical,3,Male,3,1,Laboratory Technician,3,Single,3479.0,1,No,12,3.0,4,0,2.0,3,5.0,0
1010,54.0,No,Travel_Rarely,Research & Development,2,4,Other,1,Female,2,2,Healthcare Representative,4,Single,17328.0,3,No,23,3.0,2,0,3.0,3,20.0,0
1011,39.0,No,Travel_Rarely,Sales,2,1,Marketing,2,Male,4,2,Sales Executive,2,Married,2086.0,3,No,12,3.0,4,0,6.0,3,1.0,2
1012,26.0,No,Travel_Rarely,Sales,10,3,Marketing,4,Male,3,1,Sales Representative,2,Divorced,4306.0,1,No,14,3.0,4,2,5.0,3,0.0,2
1013,18.0,No,Non-Travel,Research & Development,9,2,Medical,3,Male,3,2,Manufacturing Director,3,Single,1878.0,7,Yes,18,3.0,3,0,3.0,3,0.0,4
1014,36.0,No,Travel_Frequently,Sales,10,3,Life Sciences,4,Female,3,2,Sales Executive,3,Divorced,2153.0,1,Yes,14,3.0,3,1,2.0,3,10.0,14
1015,22.0,No,Travel_Rarely,Human Resources,2,3,Human Resources,1,Male,2,2,Human Resources,1,Married,2328.0,3,No,12,3.0,4,0,2.0,3,4.0,2
1016,34.0,No,Travel_Rarely,Sales,16,3,Marketing,4,Female,3,4,Manager,4,Married,2579.0,5,Yes,22,3.0,3,1,2.0,3,8.0,13
1017,42.0,No,Travel_Rarely,Research & Development,9,3,Medical,4,Male,2,3,Healthcare Representative,2,Single,5087.0,1,No,14,3.0,2,0,1.0,4,0.0,7
1018,29.0,Yes,Travel_Rarely,Research & Development,6,3,Life Sciences,3,Female,4,1,Laboratory Technician,1,Married,2319.0,1,Yes,21,3.0,3,2,1.0,3,3.0,0
1019,35.0,No,Travel_Rarely,Research & Development,6,3,Life Sciences,3,Male,2,1,Research Scientist,3,Divorced,2781.0,1,Yes,14,3.0,4,1,5.0,3,14.0,1
1020,32.0,No,Travel_Frequently,Sales,29,3,Marketing,1,Female,2,4,Manager,4,Divorced,2743.0,3,No,12,4.0,3,1,2.0,2,2.0,0
1021,35.0,No,Travel_Rarely,Human Resources,1,3,Human Resources,3,Female,4,1,Human Resources,3,Married,4198.0,1,No,13,3.0,4,1,3.0,4,2.0,6
1022,32.0,No,Travel_Rarely,Research & Development,2,4,Life Sciences,2,Male,3,1,Laboratory Technician,3,Married,6209.0,1,No,14,3.0,4,1,4.0,4,10.0,2
1023,33.0,No,Travel_Rarely,Sales,5,3,Other,4,Male,2,1,Sales Representative,3,Single,6232.0,0,No,18,3.0,4,0,3.0,3,3.0,2
1024,36.0,No,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Female,3,4,Manager,4,Married,6652.0,2,No,15,3.0,2,1,1.0,2,6.0,8
1026,30.0,No,Travel_Rarely,Research & Development,27,3,Medical,2,Male,1,2,Manufacturing Director,1,Divorced,2141.0,0,No,21,3.0,2,1,3.0,2,6.0,3
1027,53.0,No,Travel_Rarely,Research & Development,2,4,Medical,3,Female,3,1,Research Scientist,3,Married,14275.0,2,No,14,3.0,2,3,3.0,3,12.0,3
1028,45.0,No,Non-Travel,Human Resources,6,1,Medical,4,Female,2,1,Human Resources,2,Married,5593.0,1,No,11,3.0,4,0,2.0,3,15.0,0
1029,20.0,No,Travel_Rarely,Research & Development,24,4,Life Sciences,2,Male,3,2,Laboratory Technician,2,Married,2973.0,7,No,15,3.0,3,1,2.0,3,1.0,8
1030,46.0,No,Travel_Frequently,Research & Development,2,4,Technical Degree,3,Female,3,2,Healthcare Representative,4,Single,10527.0,1,No,11,3.0,4,0,3.0,4,2.0,11
1031,34.0,No,Travel_Frequently,Research & Development,8,3,Medical,2,Male,4,2,Laboratory Technician,3,Married,5063.0,2,No,12,3.0,1,0,2.0,4,8.0,3
1032,25.0,No,Travel_Rarely,Research & Development,24,4,Medical,2,Male,4,3,Healthcare Representative,4,Married,4031.0,3,No,15,3.0,3,0,5.0,3,2.0,3
1033,51.0,Yes,Travel_Frequently,Research & Development,24,2,Life Sciences,1,Female,3,1,Laboratory Technician,4,Single,7484.0,1,No,16,3.0,4,0,1.0,3,13.0,2
1034,42.0,No,Non-Travel,Sales,2,2,Technical Degree,2,Male,1,2,Sales Representative,3,Single,6272.0,0,No,13,3.0,1,0,3.0,3,1.0,7
1035,33.0,No,Travel_Rarely,Research & Development,14,3,Medical,4,Male,3,1,Research Scientist,2,Married,6151.0,1,No,13,3.0,4,1,2.0,3,3.0,7
1036,28.0,No,Travel_Frequently,Research & Development,4,3,Medical,1,Male,4,1,Research Scientist,1,Married,6834.0,2,No,16,3.0,1,1,4.0,4,7.0,2
1037,27.0,No,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Female,2,1,Research Scientist,4,Married,2534.0,8,No,20,3.0,2,1,4.0,4,1.0,2
1038,50.0,Yes,Travel_Rarely,Human Resources,1,2,Medical,2,Male,2,3,Human Resources,1,Married,13973.0,9,No,14,3.0,4,1,2.0,3,12.0,6
1039,32.0,No,Travel_Frequently,Research & Development,4,1,Medical,3,Female,3,1,Laboratory Technician,2,Single,4998.0,1,No,13,3.0,3,0,2.0,1,8.0,2
1040,30.0,No,Non-Travel,Research & Development,2,1,Medical,1,Female,2,1,Research Scientist,4,Single,4695.0,0,No,12,3.0,4,0,3.0,3,8.0,3
1041,39.0,Yes,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Male,2,1,Research Scientist,1,Single,4534.0,6,No,13,3.0,3,0,6.0,1,8.0,7
1042,34.0,No,Non-Travel,Research & Development,9,3,Medical,4,Male,3,1,Research Scientist,2,Single,5304.0,1,No,16,3.0,4,0,3.0,2,5.0,7
1043,36.0,No,Travel_Rarely,Research & Development,2,2,Medical,4,Female,3,4,Manager,1,Married,5673.0,0,No,17,3.0,4,1,4.0,3,10.0,6
1044,48.0,No,Travel_Rarely,Human Resources,25,1,Life Sciences,3,Male,3,1,Human Resources,3,Married,19665.0,1,No,23,3.0,4,1,3.0,3,22.0,7
1045,19.0,No,Travel_Rarely,Sales,2,3,Medical,3,Male,3,1,Sales Representative,3,Single,2121.0,1,No,19,3.0,1,0,3.0,3,1.0,2
1046,40.0,No,Travel_Frequently,Research & Development,6,3,Other,3,Female,4,1,Laboratory Technician,4,Married,13499.0,0,No,18,3.0,1,1,3.0,3,18.0,7
1047,30.0,No,Travel_Rarely,Research & Development,11,4,Medical,4,Female,3,1,Laboratory Technician,3,Married,6151.0,7,Yes,11,3.0,3,1,5.0,3,5.0,2
1048,53.0,No,Travel_Frequently,Research & Development,15,2,Life Sciences,3,Female,2,4,Research Director,3,Married,13458.0,1,No,24,3.0,1,1,1.0,3,15.0,10
1049,56.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2,Male,3,2,Research Scientist,2,Married,19717.0,1,No,17,3.0,2,2,4.0,3,7.0,4
1050,35.0,No,Travel_Frequently,Human Resources,3,2,Human Resources,3,Male,3,1,Human Resources,4,Married,4249.0,0,No,19,3.0,3,1,3.0,1,9.0,2
1051,33.0,No,Travel_Rarely,Research & Development,17,1,Life Sciences,3,Male,2,3,Healthcare Representative,3,Married,2496.0,0,No,18,3.0,1,1,3.0,2,1.0,9
1052,30.0,Yes,Travel_Rarely,Sales,24,3,Life Sciences,2,Female,4,4,Sales Executive,2,Single,9419.0,4,Yes,16,3.0,4,0,2.0,2,10.0,0
1053,35.0,No,Travel_Rarely,Research & Development,2,1,Life Sciences,4,Male,3,1,Laboratory Technician,2,Married,4960.0,0,No,13,3.0,3,3,2.0,3,7.0,2
1054,43.0,No,Travel_Frequently,Research & Development,16,3,Life Sciences,3,Male,3,3,Manufacturing Director,4,Single,3377.0,6,Yes,15,3.0,4,0,5.0,2,2.0,2
1055,33.0,No,Travel_Rarely,Research & Development,12,3,Life Sciences,2,Male,3,2,Healthcare Representative,1,Divorced,5916.0,2,No,12,3.0,2,1,1.0,3,1.0,4
1056,33.0,No,Non-Travel,Research & Development,15,4,Medical,3,Male,3,2,Healthcare Representative,4,Divorced,2008.0,5,No,18,3.0,2,1,2.0,3,1.0,1
1057,37.0,Yes,Non-Travel,Research & Development,8,4,Other,2,Male,1,1,Laboratory Technician,1,Married,2366.0,1,Yes,11,3.0,4,0,3.0,2,1.0,7
1058,43.0,No,Travel_Rarely,Research & Development,20,3,Technical Degree,3,Male,4,1,Research Scientist,3,Married,10798.0,0,No,17,3.0,4,0,5.0,2,1.0,0
1059,40.0,Yes,Travel_Rarely,Sales,9,3,Marketing,1,Male,3,3,Sales Executive,4,Divorced,16437.0,4,No,11,4.0,1,1,2.0,4,21.0,7
1060,34.0,No,Travel_Rarely,Human Resources,1,2,Life Sciences,4,Male,3,1,Human Resources,1,Single,2213.0,6,No,12,3.0,3,0,2.0,4,4.0,6
1061,44.0,Yes,Travel_Rarely,Research & Development,7,4,Medical,3,Female,2,3,Manufacturing Director,1,Married,10248.0,7,Yes,14,3.0,4,0,2.0,2,22.0,9
1062,54.0,No,Travel_Rarely,Research & Development,15,3,Life Sciences,3,Male,3,1,Research Scientist,4,Single,1102.0,1,No,19,4.0,1,0,3.0,3,1.0,5
1063,32.0,No,Travel_Rarely,Research & Development,1,2,Medical,4,Female,3,1,Laboratory Technician,2,Married,5087.0,1,No,13,3.0,3,0,3.0,2,6.0,8
1064,28.0,No,Travel_Rarely,Research & Development,1,4,Medical,3,Female,3,1,Research Scientist,2,Single,3591.0,1,No,17,4.0,2,0,3.0,3,3.0,1
1065,52.0,No,Non-Travel,Research & Development,24,2,Life Sciences,3,Male,4,3,Healthcare Representative,4,Divorced,4258.0,3,Yes,16,3.0,2,1,2.0,1,4.0,3
1066,40.0,No,Travel_Rarely,Research & Development,3,3,Medical,4,Female,2,3,Manufacturing Director,3,Married,6513.0,2,Yes,14,3.0,3,0,3.0,3,5.0,4
